IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR52_10021215,WOR1_52_54_19671,#N/A,39.0244,6888,WOR52_100212159,WOR52_10021215.31,6223,6888,665,2510093290,2510065009,30.6,"Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Caldisphaeraceae;Caldisphaera;lagunensis;Caldisphaera lagunensis IC-154, DSM 15908",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,25.74,pfam00155,KO:K00812,30.6,EC:2.6.1.1
WOR52_10004030,WOR1_52_54_1230,#N/A,36.3343,32867,WOR52_1000403011,WOR52_10004030.41,13655,18469,4814,2514196839,2513237208,27.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,COG1572,19.14,pfam07550,,,
WOR52_10003569,WOR1_52_54_686,#N/A,37.6377,31588,WOR52_1000356927,WOR52_10003569.95,24712,27150,2438,2514197379,2513237208,28.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam00801,,,
WOR52_10003968,WOR1_52_54_1159,#N/A,37.4133,25793,WOR52_1000396819,WOR52_10003968.69,20154,22562,2408,2514197609,2513237208,42.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam03785,KO:K08589,41.4,EC:3.4.22.37
WOR52_10009460,WOR1_52_54_7170,#N/A,37.2191,20382,WOR52_100094609,WOR52_10009460.27,11568,14966,3398,2514197287,2513237208,27.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,COG1843,28.26,pfam08126,,,
WOR52_10004868,WOR1_52_54_2172,#N/A,30.9556,19528,WOR52_100048682,WOR52_10004868.5,364,3087,2723,2514196579,2513237208,24.6,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam00801,,,
WOR52_10000796,16157,#N/A,43.85,19252,WOR52_1000079614,WOR52_10000796.42,15536,16663,1127,2514197609,2513237208,30.8,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10005976,WOR1_52_54_3402,#N/A,34.7803,16886,WOR52_100059761,WOR52_10005976.1,1,1227,1226,2514197379,2513237208,28.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10007841,WOR1_52_54_5419,#N/A,34.191,13059,WOR52_100078419,WOR52_10007841.30,11316,13058,1742,2514197379,2513237208,29.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10008107,WOR1_52_54_5705,#N/A,30.471,12740,WOR52_100081079,WOR52_10008107.32,7630,10230,2600,2514197609,2513237208,44.1,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam00801,KO:K08589,37.5,EC:3.4.22.37
WOR52_10009818,WOR1_52_54_7558,#N/A,44.3958,11866,WOR52_1000981818,WOR52_10009818.54,11176,11865,689,2514197379,2513237208,31.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10013521,WOR1_52_54_11524,#N/A,35.4297,10717,WOR52_100135214,WOR52_10013521.9,1926,3071,1145,2514198106,2513237208,40,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10011855,WOR1_52_54_9741,#N/A,45.5376,9849,WOR52_100118555,WOR52_10011855.13,2769,5747,2978,2514197282,2513237208,25.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01345,,,
WOR52_10014017,WOR1_52_54_12048,#N/A,37.3802,9390,WOR52_100140171,WOR52_10014017.1,3,1655,1652,2514196433,2513237208,26.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10001711,17072,#N/A,46.1829,9012,WOR52_100017115,WOR52_10001711.13,6340,7248,908,2514196711,2513237208,46.8,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aminotransferase class I and II,pfam00155,COG1167,41.37,pfam00155,KO:K05825,44.6,EC:2.6.1.-
WOR52_10017231,WOR1_52_54_15462,#N/A,46.9163,7799,WOR52_100172313,WOR52_10017231.9,3774,5474,1700,2514196587,2513237208,32.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Zinc carboxypeptidase,pfam00246,,,pfam03485,,,
WOR52_10018926,WOR1_52_54_17261,#N/A,41.5051,7375,WOR52_100189262,WOR52_10018926.5,421,3507,3086,2514196852,2513237208,32.1,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam13860,,,
WOR52_10018926,WOR1_52_54_17261,#N/A,41.5051,7375,WOR52_100189263,WOR52_10018926.8,3569,6556,2987,2514197697,2513237208,26.8,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam07705,,,
WOR52_10020414,WOR1_52_54_18838,#N/A,47.106,7239,WOR52_100204141,WOR52_10020414.1,1,2352,2351,2514197029,2513237208,27.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10021461,WOR1_52_54_19927,#N/A,49.3784,6837,WOR52_100214613,WOR52_10021461.9,3205,5349,2144,2514196433,2513237208,27.6,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10021713,WOR1_52_54_20191,#N/A,46.5469,6791,WOR52_100217134,WOR52_10021713.10,4735,6789,2054,2514196807,2513237208,26.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Clostripain family,pfam03415,,,pfam03415,,,
WOR52_10038189,WOR1_52_54_42965,#N/A,46.9015,6729,WOR52_100381892,WOR52_10038189.3,827,2362,1535,2514197609,2513237208,38.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,COG2107,28.95,pfam03785,KO:K08589,33.3,EC:3.4.22.37
WOR52_10023838,WOR1_52_54_22418,#N/A,32.1773,6430,WOR52_100238381,WOR52_10023838.1,2,2059,2057,2514197609,2513237208,40.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam03785,KO:K08589,36.5,EC:3.4.22.37
WOR52_10024051,WOR1_52_54_22647,#N/A,42.5688,6392,WOR52_100240511,WOR52_10024051.1,2,2143,2141,2514196579,2513237208,39.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01345,,,
WOR52_10043314,WOR1_52_54_105754,#N/A,33.3566,5741,WOR52_100433144,WOR52_10043314.10,4405,5739,1334,2514197379,2513237208,29.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10029727,WOR1_52_54_28597,#N/A,46.6147,5642,WOR52_100297271,WOR52_10029727.1,3,977,974,2514197697,2513237208,32.2,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01364,,,
WOR52_10029727,WOR1_52_54_28597,#N/A,46.6147,5642,WOR52_100297272,WOR52_10029727.5,1090,3921,2831,2514197282,2513237208,24,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam13860,,,
WOR52_10029875,WOR1_52_54_28758,#N/A,48.8178,5625,WOR52_100298752,WOR52_10029875.5,1746,5519,3773,2514196852,2513237208,25.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,COG1361,17.57,pfam13620,,,
WOR52_10002787,18805,#N/A,50.3281,5486,WOR52_100027878,WOR52_10002787.22,4724,5485,761,2514196711,2513237208,39.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aminotransferase class I and II,pfam00155,COG1167,42.49,pfam00155,KO:K05825,39.8,EC:2.6.1.-
WOR52_10031353,WOR1_52_54_30300,#N/A,32.9429,5464,WOR52_100313531,WOR52_10031353.1,1,2133,2132,2514197379,2513237208,28,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam00801,,,
WOR52_10032024,WOR1_52_54_31005,#N/A,43.6097,5391,WOR52_100320244,WOR52_10032024.11,2761,5037,2276,2514198189,2513237208,33.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Zinc carboxypeptidase,pfam00246,COG3608,26.36,pfam05738,,,
WOR52_10032171,WOR1_52_54_31157,#N/A,30.4445,5377,WOR52_100321714,WOR52_10032171.14,2565,5375,2810,2514197287,2513237208,24.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR52_10036916,WOR1_52_54_37518,#N/A,47.1154,5304,WOR52_100369161,WOR52_10036916.1,2,3394,3392,2514197380,2513237208,26.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam07705,,,
WOR52_10033007,WOR1_52_54_32034,#N/A,44.6415,5300,WOR52_100330071,WOR52_10033007.1,2,3367,3365,2514197282,2513237208,33.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Peptidase family C25,pfam01364,,,pfam01345,,,
WOR52_10003082,WOR1_52_54_103,#N/A,44.6914,65328,WOR52_100030828,WOR52_10003082.21,5206,6402,1196,2514197636,2513237208,53.1,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,37,pfam00155,KO:K00811,51.9,EC:2.6.1.1
WOR52_10003682,WOR1_52_54_822,#N/A,43.92,50173,WOR52_1000368251,WOR52_10003682.167,48669,49877,1208,2514197636,2513237208,55,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,39.35,pfam00155,KO:K00811,52.9,EC:2.6.1.1
WOR52_10003299,WOR1_52_54_363,#N/A,40.4633,41828,WOR52_100032996,WOR52_10003299.20,6039,7235,1196,2514197636,2513237208,52,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,37.09,pfam00155,KO:K00811,52.9,EC:2.6.1.1
WOR52_10000559,15920,#N/A,47.7879,37114,WOR52_1000055918,WOR52_10000559.56,21779,22996,1217,2514197636,2513237208,57.5,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,34.17,pfam00155,KO:K00811,55.2,EC:2.6.1.1
WOR52_10036456,WOR1_52_54_35705,#N/A,43.9731,10395,WOR52_100364561,WOR52_10036456.1,2,208,206,2514197636,2513237208,61.8,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,,,COG0436,28.79,,KO:K00812,61.8,EC:2.6.1.1
WOR52_10017803,WOR1_52_54_16064,#N/A,42.0333,9797,WOR52_100178036,WOR52_10017803.16,2530,3726,1196,2514197636,2513237208,56.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,34.34,pfam00155,KO:K00811,56.2,EC:2.6.1.1
WOR52_10029156,WOR1_52_54_27999,#N/A,29.9982,5707,WOR52_100291563,WOR52_10029156.8,2145,3398,1253,2514197209,2513237208,61.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;Candidatus Cloacamonas;unclassified Candidatus Cloacamonas;Candidatus Cloacamonas acidaminovorans,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,35.58,pfam00202,KO:K01845,52.9,EC:5.4.3.8
WOR52_10003000,WOR1_52_54_4,72,34.7004,207750,WOR52_10003000162,WOR52_10003000.542,151279,152958,1679,2503335935,2503283010,47.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,44.68,pfam01855,KO:K00179,46,EC:1.2.7.8
WOR52_10032333,WOR1_52_54_31327,71-1,32.2208,5363,WOR52_100323333,WOR52_10032333.9,1941,3806,1865,2503335935,2503283010,48.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.59,pfam02780,KO:K00179,45.7,EC:1.2.7.8
WOR52_10032333,WOR1_52_54_31327,71-1,32.2208,5363,WOR52_100323334,WOR52_10032333.13,3803,4399,596,2503335938,2503283010,42.6,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,27.92,pfam01558,KO:K00180,40.6,EC:1.2.7.8
WOR52_10003010,WOR1_52_54_14,71-2,32.9355,119801,WOR52_10003010178,WOR52_10003010.598,117041,118906,1865,2503335935,2503283010,51.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.15,pfam12838,KO:K00179,48.4,EC:1.2.7.8
WOR52_10003010,WOR1_52_54_14,71-2,32.9355,119801,WOR52_10003010179,WOR52_10003010.602,118903,119502,599,2503335938,2503283010,43.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,25.89,pfam01558,KO:K00180,38.1,EC:1.2.7.8
WOR52_10003032,WOR1_52_54_41,74-2,32.7606,100459,WOR52_1000303254,WOR52_10003032.177,49964,51670,1706,2503335935,2503283010,47.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.44,pfam02780,KO:K00179,46.4,EC:1.2.7.8
WOR52_10004261,WOR1_52_54_1491,74-2,33.2248,23341,WOR52_100042618,WOR52_10004261.25,5517,7199,1682,2503335935,2503283010,47.6,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.76,pfam01855,KO:K00179,46.9,EC:1.2.7.8
WOR52_10019856,WOR1_52_54_18245,74-3,37.158,7164,WOR52_100198563,WOR52_10019856.8,2423,4105,1682,2503335935,2503283010,45.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.61,pfam02780,KO:K00179,44.3,EC:1.2.7.8
WOR52_10003070,WOR1_52_54_90,#N/A,34.6954,90819,WOR52_1000307066,WOR52_10003070.218,79354,81240,1886,2503335935,2503283010,52,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,46.25,pfam12837,KO:K00179,47.3,EC:1.2.7.8
WOR52_10000612,15973,#N/A,42.7252,84208,WOR52_1000061298,WOR52_10000612.315,82969,83631,662,2503335938,2503283010,67.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,26.87,pfam01558,KO:K00180,39,EC:1.2.7.8
WOR52_10000612,15973,#N/A,42.7252,84208,WOR52_1000061299,WOR52_10000612.318,83628,84206,578,2503335935,2503283010,59.3,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,37.82,pfam13187,KO:K00179,44.3,EC:1.2.7.8
WOR52_10003365,WOR1_52_54_445,#N/A,40.5248,38564,WOR52_100033656,WOR52_10003365.19,2967,4859,1892,2503335935,2503283010,48.7,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.7,pfam02780,KO:K00179,45.8,EC:1.2.7.8
WOR52_10000551,15912,#N/A,36.0636,33879,WOR52_1000055116,WOR52_10000551.55,9634,11517,1883,2503335935,2503283010,52.4,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.9,pfam12837,KO:K00179,47.3,EC:1.2.7.8
WOR52_10004754,WOR1_52_54_2040,#N/A,41.6836,33013,WOR52_1000475422,WOR52_10004754.73,21717,23615,1898,2503335935,2503283010,46.9,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.95,pfam08996,KO:K00179,44.5,EC:1.2.7.8
WOR52_10005724,WOR1_52_54_3122,#N/A,36.4034,16699,WOR52_1000572418,WOR52_10005724.58,12661,14547,1886,2503335935,2503283010,51.8,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,44.57,pfam02780,KO:K00179,47.2,EC:1.2.7.8
WOR52_10001256,16617,#N/A,42.5165,16396,WOR52_1000125621,WOR52_10001256.63,15268,15738,470,2503335935,2503283010,74.5,Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;unclassified Bacteria;OP11;OP11;OP11 OP11,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,54,pfam01855,KO:K00179,59.4,EC:1.2.7.8
